cod_municipio,uf,nome_maiusculo,nome_sem_acento_maiusculo,nome,nome_sem_acento
4206702,SC,HERVAL D'OESTE,HERVAL D'OESTE,Herval d'Oeste,Herval d'Oeste
4206751,SC,IBIAM,IBIAM,Ibiam,Ibiam
4206801,SC,IBICARÉ,IBICARE,Ibicaré,Ibicare
4206900,SC,IBIRAMA,IBIRAMA,Ibirama,Ibirama
4207007,SC,IÇARA,ICARA,Içara,Icara
4207106,SC,ILHOTA,ILHOTA,Ilhota,Ilhota
4207205,SC,IMARUÍ,IMARUI,Imaruí,Imarui
4207304,SC,IMBITUBA,IMBITUBA,Imbituba,Imbituba
4207403,SC,IMBUIA,IMBUIA,Imbuia,Imbuia
4207502,SC,INDAIAL,INDAIAL,Indaial,Indaial
4207577,SC,IOMERÊ,IOMERE,Iomerê,Iomere
4207601,SC,IPIRA,IPIRA,Ipira,Ipira
4207650,SC,IPORÃ DO OESTE,IPORA DO OESTE,Iporã do Oeste,Ipora do Oeste
4207684,SC,IPUAÇU,IPUACU,Ipuaçu,Ipuacu
4207700,SC,IPUMIRIM,IPUMIRIM,Ipumirim,Ipumirim
4207759,SC,IRACEMINHA,IRACEMINHA,Iraceminha,Iraceminha
4207809,SC,IRANI,IRANI,Irani,Irani
4207858,SC,IRATI,IRATI,Irati,Irati
4207908,SC,IRINEÓPOLIS,IRINEOPOLIS,Irineópolis,Irineopolis
4208005,SC,ITÁ,ITA,Itá,Ita
4208104,SC,ITAIÓPOLIS,ITAIOPOLIS,Itaiópolis,Itaiopolis
4208203,SC,ITAJAÍ,ITAJAI,Itajaí,Itajai
4208302,SC,ITAPEMA,ITAPEMA,Itapema,Itapema
4208401,SC,ITAPIRANGA,ITAPIRANGA,Itapiranga,Itapiranga
4208450,SC,ITAPOÁ,ITAPOA,Itapoá,Itapoa
4208500,SC,ITUPORANGA,ITUPORANGA,Ituporanga,Ituporanga
4208609,SC,JABORÁ,JABORA,Jaborá,Jabora
4208708,SC,JACINTO MACHADO,JACINTO MACHADO,Jacinto Machado,Jacinto Machado
4208807,SC,JAGUARUNA,JAGUARUNA,Jaguaruna,Jaguaruna
4208906,SC,JARAGUÁ DO SUL,JARAGUA DO SUL,Jaraguá do Sul,Jaragua do Sul
4208955,SC,JARDINÓPOLIS,JARDINOPOLIS,Jardinópolis,Jardinopolis
4209003,SC,JOAÇABA,JOACABA,Joaçaba,Joacaba
4209102,SC,JOINVILLE,JOINVILLE,Joinville,Joinville
4209151,SC,JOSÉ BOITEUX,JOSE BOITEUX,José Boiteux,Jose Boiteux
4209177,SC,JUPIÁ,JUPIA,Jupiá,Jupia
4209201,SC,LACERDÓPOLIS,LACERDOPOLIS,Lacerdópolis,Lacerdopolis
4209300,SC,LAGES,LAGES,Lages,Lages
4209409,SC,LAGUNA,LAGUNA,Laguna,Laguna
4209458,SC,LAJEADO GRANDE,LAJEADO GRANDE,Lajeado Grande,Lajeado Grande
4209508,SC,LAURENTINO,LAURENTINO,Laurentino,Laurentino
4209607,SC,LAURO MÜLLER,LAURO MULLER,Lauro Müller,Lauro Muller
4209706,SC,LEBON RÉGIS,LEBON REGIS,Lebon Régis,Lebon Regis
4209805,SC,LEOBERTO LEAL,LEOBERTO LEAL,Leoberto Leal,Leoberto Leal
4209854,SC,LINDÓIA DO SUL,LINDOIA DO SUL,Lindóia do Sul,Lindoia do Sul
4209904,SC,LONTRAS,LONTRAS,Lontras,Lontras
4210001,SC,LUIZ ALVES,LUIZ ALVES,Luiz Alves,Luiz Alves
4210035,SC,LUZERNA,LUZERNA,Luzerna,Luzerna
4210050,SC,MACIEIRA,MACIEIRA,Macieira,Macieira
4210100,SC,MAFRA,MAFRA,Mafra,Mafra
4210209,SC,MAJOR GERCINO,MAJOR GERCINO,Major Gercino,Major Gercino
4210308,SC,MAJOR VIEIRA,MAJOR VIEIRA,Major Vieira,Major Vieira
4210407,SC,MARACAJÁ,MARACAJA,Maracajá,Maracaja
4210506,SC,MARAVILHA,MARAVILHA,Maravilha,Maravilha
4210555,SC,MAREMA,MAREMA,Marema,Marema
4210605,SC,MASSARANDUBA,MASSARANDUBA,Massaranduba,Massaranduba
4210704,SC,MATOS COSTA,MATOS COSTA,Matos Costa,Matos Costa
4210803,SC,MELEIRO,MELEIRO,Meleiro,Meleiro
4210852,SC,MIRIM DOCE,MIRIM DOCE,Mirim Doce,Mirim Doce
4210902,SC,MODELO,MODELO,Modelo,Modelo
4211009,SC,MONDAÍ,MONDAI,Mondaí,Mondai
4211058,SC,MONTE CARLO,MONTE CARLO,Monte Carlo,Monte Carlo
4211108,SC,MONTE CASTELO,MONTE CASTELO,Monte Castelo,Monte Castelo
4211207,SC,MORRO DA FUMAÇA,MORRO DA FUMACA,Morro da Fumaça,Morro da Fumaca
4211256,SC,MORRO GRANDE,MORRO GRANDE,Morro Grande,Morro Grande
4211306,SC,NAVEGANTES,NAVEGANTES,Navegantes,Navegantes
4211405,SC,NOVA ERECHIM,NOVA ERECHIM,Nova Erechim,Nova Erechim
4211454,SC,NOVA ITABERABA,NOVA ITABERABA,Nova Itaberaba,Nova Itaberaba
4211504,SC,NOVA TRENTO,NOVA TRENTO,Nova Trento,Nova Trento
4211603,SC,NOVA VENEZA,NOVA VENEZA,Nova Veneza,Nova Veneza
4211652,SC,NOVO HORIZONTE,NOVO HORIZONTE,Novo Horizonte,Novo Horizonte
4211702,SC,ORLEANS,ORLEANS,Orleans,Orleans
4211751,SC,OTACÍLIO COSTA,OTACILIO COSTA,Otacílio Costa,Otacilio Costa
4211801,SC,OURO,OURO,Ouro,Ouro
4211850,SC,OURO VERDE,OURO VERDE,Ouro Verde,Ouro Verde
4211876,SC,PAIAL,PAIAL,Paial,Paial
4211892,SC,PAINEL,PAINEL,Painel,Painel
4211900,SC,PALHOÇA,PALHOCA,Palhoça,Palhoca
4212007,SC,PALMA SOLA,PALMA SOLA,Palma Sola,Palma Sola
4212056,SC,PALMEIRA,PALMEIRA,Palmeira,Palmeira
4212106,SC,PALMITOS,PALMITOS,Palmitos,Palmitos
4212205,SC,PAPANDUVA,PAPANDUVA,Papanduva,Papanduva
4212239,SC,PARAÍSO,PARAISO,Paraíso,Paraiso
4212254,SC,PASSO DE TORRES,PASSO DE TORRES,Passo de Torres,Passo de Torres
4212270,SC,PASSOS MAIA,PASSOS MAIA,Passos Maia,Passos Maia
4212304,SC,PAULO LOPES,PAULO LOPES,Paulo Lopes,Paulo Lopes
4212403,SC,PEDRAS GRANDES,PEDRAS GRANDES,Pedras Grandes,Pedras Grandes
4212502,SC,PENHA,PENHA,Penha,Penha
4212601,SC,PERITIBA,PERITIBA,Peritiba,Peritiba
4212650,SC,PESCARIA BRAVA,PESCARIA BRAVA,Pescaria Brava,Pescaria Brava
4212700,SC,PETROLÂNDIA,PETROLANDIA,Petrolândia,Petrolandia
4212809,SC,BALNEÁRIO PIÇARRAS,BALNEARIO PICARRAS,Balneário Piçarras,Balneario Picarras
4212908,SC,PINHALZINHO,PINHALZINHO,Pinhalzinho,Pinhalzinho
4213005,SC,PINHEIRO PRETO,PINHEIRO PRETO,Pinheiro Preto,Pinheiro Preto
4213104,SC,PIRATUBA,PIRATUBA,Piratuba,Piratuba
4213153,SC,PLANALTO ALEGRE,PLANALTO ALEGRE,Planalto Alegre,Planalto Alegre
4213203,SC,POMERODE,POMERODE,Pomerode,Pomerode
4213302,SC,PONTE ALTA,PONTE ALTA,Ponte Alta,Ponte Alta
4213351,SC,PONTE ALTA DO NORTE,PONTE ALTA DO NORTE,Ponte Alta do Norte,Ponte Alta do Norte
4213401,SC,PONTE SERRADA,PONTE SERRADA,Ponte Serrada,Ponte Serrada
4213500,SC,PORTO BELO,PORTO BELO,Porto Belo,Porto Belo
4213609,SC,PORTO UNIÃO,PORTO UNIAO,Porto União,Porto Uniao
4213708,SC,POUSO REDONDO,POUSO REDONDO,Pouso Redondo,Pouso Redondo
4213807,SC,PRAIA GRANDE,PRAIA GRANDE,Praia Grande,Praia Grande
4213906,SC,PRESIDENTE CASTELLO BRANCO,PRESIDENTE CASTELLO BRANCO,Presidente Castello Branco,Presidente Castello Branco
4214003,SC,PRESIDENTE GETÚLIO,PRESIDENTE GETULIO,Presidente Getúlio,Presidente Getulio
4214102,SC,PRESIDENTE NEREU,PRESIDENTE NEREU,Presidente Nereu,Presidente Nereu
4214151,SC,PRINCESA,PRINCESA,Princesa,Princesa
4214201,SC,QUILOMBO,QUILOMBO,Quilombo,Quilombo
4214300,SC,RANCHO QUEIMADO,RANCHO QUEIMADO,Rancho Queimado,Rancho Queimado
4214409,SC,RIO DAS ANTAS,RIO DAS ANTAS,Rio das Antas,Rio das Antas
4214508,SC,RIO DO CAMPO,RIO DO CAMPO,Rio do Campo,Rio do Campo
4214607,SC,RIO DO OESTE,RIO DO OESTE,Rio do Oeste,Rio do Oeste
4214706,SC,RIO DOS CEDROS,RIO DOS CEDROS,Rio dos Cedros,Rio dos Cedros
4214805,SC,RIO DO SUL,RIO DO SUL,Rio do Sul,Rio do Sul
4214904,SC,RIO FORTUNA,RIO FORTUNA,Rio Fortuna,Rio Fortuna
4215000,SC,RIO NEGRINHO,RIO NEGRINHO,Rio Negrinho,Rio Negrinho
4215059,SC,RIO RUFINO,RIO RUFINO,Rio Rufino,Rio Rufino
4215075,SC,RIQUEZA,RIQUEZA,Riqueza,Riqueza
4215109,SC,RODEIO,RODEIO,Rodeio,Rodeio
4215208,SC,ROMELÂNDIA,ROMELANDIA,Romelândia,Romelandia
4215307,SC,SALETE,SALETE,Salete,Salete
4215356,SC,SALTINHO,SALTINHO,Saltinho,Saltinho
4215406,SC,SALTO VELOSO,SALTO VELOSO,Salto Veloso,Salto Veloso
4215455,SC,SANGÃO,SANGAO,Sangão,Sangao
4215505,SC,SANTA CECÍLIA,SANTA CECILIA,Santa Cecília,Santa Cecilia
4215554,SC,SANTA HELENA,SANTA HELENA,Santa Helena,Santa Helena
4215604,SC,SANTA ROSA DE LIMA,SANTA ROSA DE LIMA,Santa Rosa de Lima,Santa Rosa de Lima
4215653,SC,SANTA ROSA DO SUL,SANTA ROSA DO SUL,Santa Rosa do Sul,Santa Rosa do Sul
4215679,SC,SANTA TEREZINHA,SANTA TEREZINHA,Santa Terezinha,Santa Terezinha
4215687,SC,SANTA TEREZINHA DO PROGRESSO,SANTA TEREZINHA DO PROGRESSO,Santa Terezinha do Progresso,Santa Terezinha do Progresso
4215695,SC,SANTIAGO DO SUL,SANTIAGO DO SUL,Santiago do Sul,Santiago do Sul
4215703,SC,SANTO AMARO DA IMPERATRIZ,SANTO AMARO DA IMPERATRIZ,Santo Amaro da Imperatriz,Santo Amaro da Imperatriz
4215752,SC,SÃO BERNARDINO,SAO BERNARDINO,São Bernardino,Sao Bernardino
4215802,SC,SÃO BENTO DO SUL,SAO BENTO DO SUL,São Bento do Sul,Sao Bento do Sul
4215901,SC,SÃO BONIFÁCIO,SAO BONIFACIO,São Bonifácio,Sao Bonifacio
4216008,SC,SÃO CARLOS,SAO CARLOS,São Carlos,Sao Carlos
4216057,SC,SÃO CRISTÓVÃO DO SUL,SAO CRISTOVAO DO SUL,São Cristóvão do Sul,Sao Cristovao do Sul
4216107,SC,SÃO DOMINGOS,SAO DOMINGOS,São Domingos,Sao Domingos
4216206,SC,SÃO FRANCISCO DO SUL,SAO FRANCISCO DO SUL,São Francisco do Sul,Sao Francisco do Sul
4216255,SC,SÃO JOÃO DO OESTE,SAO JOAO DO OESTE,São João do Oeste,Sao Joao do Oeste
4216305,SC,SÃO JOÃO BATISTA,SAO JOAO BATISTA,São João Batista,Sao Joao Batista
4216354,SC,SÃO JOÃO DO ITAPERIÚ,SAO JOAO DO ITAPERIU,São João do Itaperiú,Sao Joao do Itaperiu
4216404,SC,SÃO JOÃO DO SUL,SAO JOAO DO SUL,São João do Sul,Sao Joao do Sul
4216503,SC,SÃO JOAQUIM,SAO JOAQUIM,São Joaquim,Sao Joaquim
4216602,SC,SÃO JOSÉ,SAO JOSE,São José,Sao Jose
4216701,SC,SÃO JOSÉ DO CEDRO,SAO JOSE DO CEDRO,São José do Cedro,Sao Jose do Cedro
4216800,SC,SÃO JOSÉ DO CERRITO,SAO JOSE DO CERRITO,São José do Cerrito,Sao Jose do Cerrito
4216909,SC,SÃO LOURENÇO DO OESTE,SAO LOURENCO DO OESTE,São Lourenço do Oeste,Sao Lourenco do Oeste
4217006,SC,SÃO LUDGERO,SAO LUDGERO,São Ludgero,Sao Ludgero
4217105,SC,SÃO MARTINHO,SAO MARTINHO,São Martinho,Sao Martinho
4217154,SC,SÃO MIGUEL DA BOA VISTA,SAO MIGUEL DA BOA VISTA,São Miguel da Boa Vista,Sao Miguel da Boa Vista
4217204,SC,SÃO MIGUEL DO OESTE,SAO MIGUEL DO OESTE,São Miguel do Oeste,Sao Miguel do Oeste
4217253,SC,SÃO PEDRO DE ALCÂNTARA,SAO PEDRO DE ALCANTARA,São Pedro de Alcântara,Sao Pedro de Alcantara
4217303,SC,SAUDADES,SAUDADES,Saudades,Saudades
4217402,SC,SCHROEDER,SCHROEDER,Schroeder,Schroeder
4217501,SC,SEARA,SEARA,Seara,Seara
4217550,SC,SERRA ALTA,SERRA ALTA,Serra Alta,Serra Alta
4217600,SC,SIDERÓPOLIS,SIDEROPOLIS,Siderópolis,Sideropolis
4217709,SC,SOMBRIO,SOMBRIO,Sombrio,Sombrio
4217758,SC,SUL BRASIL,SUL BRASIL,Sul Brasil,Sul Brasil
4217808,SC,TAIÓ,TAIO,Taió,Taio
4217907,SC,TANGARÁ,TANGARA,Tangará,Tangara
4217956,SC,TIGRINHOS,TIGRINHOS,Tigrinhos,Tigrinhos
4218004,SC,TIJUCAS,TIJUCAS,Tijucas,Tijucas
4218103,SC,TIMBÉ DO SUL,TIMBE DO SUL,Timbé do Sul,Timbe do Sul
4218202,SC,TIMBÓ,TIMBO,Timbó,Timbo
4218251,SC,TIMBÓ GRANDE,TIMBO GRANDE,Timbó Grande,Timbo Grande
4218301,SC,TRÊS BARRAS,TRES BARRAS,Três Barras,Tres Barras
4218350,SC,TREVISO,TREVISO,Treviso,Treviso
4218400,SC,TREZE DE MAIO,TREZE DE MAIO,Treze de Maio,Treze de Maio
4218509,SC,TREZE TÍLIAS,TREZE TILIAS,Treze Tílias,Treze Tilias
4218608,SC,TROMBUDO CENTRAL,TROMBUDO CENTRAL,Trombudo Central,Trombudo Central
4218707,SC,TUBARÃO,TUBARAO,Tubarão,Tubarao
4218756,SC,TUNÁPOLIS,TUNAPOLIS,Tunápolis,Tunapolis
4218806,SC,TURVO,TURVO,Turvo,Turvo
4218855,SC,UNIÃO DO OESTE,UNIAO DO OESTE,União do Oeste,Uniao do Oeste
4218905,SC,URUBICI,URUBICI,Urubici,Urubici
4218954,SC,URUPEMA,URUPEMA,Urupema,Urupema
4219002,SC,URUSSANGA,URUSSANGA,Urussanga,Urussanga
4219101,SC,VARGEÃO,VARGEAO,Vargeão,Vargeao
4219150,SC,VARGEM,VARGEM,Vargem,Vargem
4219176,SC,VARGEM BONITA,VARGEM BONITA,Vargem Bonita,Vargem Bonita
4219200,SC,VIDAL RAMOS,VIDAL RAMOS,Vidal Ramos,Vidal Ramos
4219309,SC,VIDEIRA,VIDEIRA,Videira,Videira
4219358,SC,VITOR MEIRELES,VITOR MEIRELES,Vitor Meireles,Vitor Meireles
4219408,SC,WITMARSUM,WITMARSUM,Witmarsum,Witmarsum
4219507,SC,XANXERÊ,XANXERE,Xanxerê,Xanxere
4219606,SC,XAVANTINA,XAVANTINA,Xavantina,Xavantina
4219705,SC,XAXIM,XAXIM,Xaxim,Xaxim
4219853,SC,ZORTÉA,ZORTEA,Zortéa,Zortea
4220000,SC,BALNEÁRIO RINCÃO,BALNEARIO RINCAO,Balneário Rincão,Balneario Rincao
4300034,RS,ACEGUÁ,ACEGUA,Aceguá,Acegua
4300059,RS,ÁGUA SANTA,AGUA SANTA,Água Santa,Agua Santa
4300109,RS,AGUDO,AGUDO,Agudo,Agudo
4300208,RS,AJURICABA,AJURICABA,Ajuricaba,Ajuricaba
4300307,RS,ALECRIM,ALECRIM,Alecrim,Alecrim
4300406,RS,ALEGRETE,ALEGRETE,Alegrete,Alegrete
4300455,RS,ALEGRIA,ALEGRIA,Alegria,Alegria
4300471,RS,ALMIRANTE TAMANDARÉ DO SUL,ALMIRANTE TAMANDARE DO SUL,Almirante Tamandaré do Sul,Almirante Tamandare do Sul
4300505,RS,ALPESTRE,ALPESTRE,Alpestre,Alpestre
4300554,RS,ALTO ALEGRE,ALTO ALEGRE,Alto Alegre,Alto Alegre
4300570,RS,ALTO FELIZ,ALTO FELIZ,Alto Feliz,Alto Feliz
4300604,RS,ALVORADA,ALVORADA,Alvorada,Alvorada
4300638,RS,AMARAL FERRADOR,AMARAL FERRADOR,Amaral Ferrador,Amaral Ferrador
4300646,RS,AMETISTA DO SUL,AMETISTA DO SUL,Ametista do Sul,Ametista do Sul
4300661,RS,ANDRÉ DA ROCHA,ANDRE DA ROCHA,André da Rocha,Andre da Rocha
4300703,RS,ANTA GORDA,ANTA GORDA,Anta Gorda,Anta Gorda
4300802,RS,ANTÔNIO PRADO,ANTONIO PRADO,Antônio Prado,Antonio Prado
4300851,RS,ARAMBARÉ,ARAMBARE,Arambaré,Arambare
4300877,RS,ARARICÁ,ARARICA,Araricá,Ararica
4300901,RS,ARATIBA,ARATIBA,Aratiba,Aratiba
4301008,RS,ARROIO DO MEIO,ARROIO DO MEIO,Arroio do Meio,Arroio do Meio
4301057,RS,ARROIO DO SAL,ARROIO DO SAL,Arroio do Sal,Arroio do Sal
4301073,RS,ARROIO DO PADRE,ARROIO DO PADRE,Arroio do Padre,Arroio do Padre
4301107,RS,ARROIO DOS RATOS,ARROIO DOS RATOS,Arroio dos Ratos,Arroio dos Ratos
4301206,RS,ARROIO DO TIGRE,ARROIO DO TIGRE,Arroio do Tigre,Arroio do Tigre
4301305,RS,ARROIO GRANDE,ARROIO GRANDE,Arroio Grande,Arroio Grande
4301404,RS,ARVOREZINHA,ARVOREZINHA,Arvorezinha,Arvorezinha
4301503,RS,AUGUSTO PESTANA,AUGUSTO PESTANA,Augusto Pestana,Augusto Pestana
4301552,RS,ÁUREA,AUREA,Áurea,Aurea
4301602,RS,BAGÉ,BAGE,Bagé,Bage
4301636,RS,BALNEÁRIO PINHAL,BALNEARIO PINHAL,Balneário Pinhal,Balneario Pinhal
4301651,RS,BARÃO,BARAO,Barão,Barao
4301701,RS,BARÃO DE COTEGIPE,BARAO DE COTEGIPE,Barão de Cotegipe,Barao de Cotegipe
4301750,RS,BARÃO DO TRIUNFO,BARAO DO TRIUNFO,Barão do Triunfo,Barao do Triunfo
4301800,RS,BARRACÃO,BARRACAO,Barracão,Barracao
4301859,RS,BARRA DO GUARITA,BARRA DO GUARITA,Barra do Guarita,Barra do Guarita
4301875,RS,BARRA DO QUARAÍ,BARRA DO QUARAI,Barra do Quaraí,Barra do Quarai
4301909,RS,BARRA DO RIBEIRO,BARRA DO RIBEIRO,Barra do Ribeiro,Barra do Ribeiro
4301925,RS,BARRA DO RIO AZUL,BARRA DO RIO AZUL,Barra do Rio Azul,Barra do Rio Azul
4301958,RS,BARRA FUNDA,BARRA FUNDA,Barra Funda,Barra Funda
4302006,RS,BARROS CASSAL,BARROS CASSAL,Barros Cassal,Barros Cassal
4302055,RS,BENJAMIN CONSTANT DO SUL,BENJAMIN CONSTANT DO SUL,Benjamin Constant do Sul,Benjamin Constant do Sul
4302105,RS,BENTO GONÇALVES,BENTO GONCALVES,Bento Gonçalves,Bento Goncalves
4302154,RS,BOA VISTA DAS MISSÕES,BOA VISTA DAS MISSOES,Boa Vista das Missões,Boa Vista das Missoes
4302204,RS,BOA VISTA DO BURICÁ,BOA VISTA DO BURICA,Boa Vista do Buricá,Boa Vista do Burica
4302220,RS,BOA VISTA DO CADEADO,BOA VISTA DO CADEADO,Boa Vista do Cadeado,Boa Vista do Cadeado
4302238,RS,BOA VISTA DO INCRA,BOA VISTA DO INCRA,Boa Vista do Incra,Boa Vista do Incra
4302253,RS,BOA VISTA DO SUL,BOA VISTA DO SUL,Boa Vista do Sul,Boa Vista do Sul
4302303,RS,BOM JESUS,BOM JESUS,Bom Jesus,Bom Jesus
4302352,RS,BOM PRINCÍPIO,BOM PRINCIPIO,Bom Princípio,Bom Principio
4302378,RS,BOM PROGRESSO,BOM PROGRESSO,Bom Progresso,Bom Progresso
4302402,RS,BOM RETIRO DO SUL,BOM RETIRO DO SUL,Bom Retiro do Sul,Bom Retiro do Sul
4302451,RS,BOQUEIRÃO DO LEÃO,BOQUEIRAO DO LEAO,Boqueirão do Leão,Boqueirao do Leao
4302501,RS,BOSSOROCA,BOSSOROCA,Bossoroca,Bossoroca
4302584,RS,BOZANO,BOZANO,Bozano,Bozano
4302600,RS,BRAGA,BRAGA,Braga,Braga
4302659,RS,BROCHIER,BROCHIER,Brochier,Brochier
4302709,RS,BUTIÁ,BUTIA,Butiá,Butia
4302808,RS,CAÇAPAVA DO SUL,CACAPAVA DO SUL,Caçapava do Sul,Cacapava do Sul
4302907,RS,CACEQUI,CACEQUI,Cacequi,Cacequi
4303004,RS,CACHOEIRA DO SUL,CACHOEIRA DO SUL,Cachoeira do Sul,Cachoeira do Sul
4303103,RS,CACHOEIRINHA,CACHOEIRINHA,Cachoeirinha,Cachoeirinha
4303202,RS,CACIQUE DOBLE,CACIQUE DOBLE,Cacique Doble,Cacique Doble
4303301,RS,CAIBATÉ,CAIBATE,Caibaté,Caibate
4303400,RS,CAIÇARA,CAICARA,Caiçara,Caicara
4303509,RS,CAMAQUÃ,CAMAQUA,Camaquã,Camaqua
4303558,RS,CAMARGO,CAMARGO,Camargo,Camargo
4303608,RS,CAMBARÁ DO SUL,CAMBARA DO SUL,Cambará do Sul,Cambara do Sul
4303673,RS,CAMPESTRE DA SERRA,CAMPESTRE DA SERRA,Campestre da Serra,Campestre da Serra
4303707,RS,CAMPINA DAS MISSÕES,CAMPINA DAS MISSOES,Campina das Missões,Campina das Missoes
4303806,RS,CAMPINAS DO SUL,CAMPINAS DO SUL,Campinas do Sul,Campinas do Sul
4303905,RS,CAMPO BOM,CAMPO BOM,Campo Bom,Campo Bom
4304002,RS,CAMPO NOVO,CAMPO NOVO,Campo Novo,Campo Novo
4304101,RS,CAMPOS BORGES,CAMPOS BORGES,Campos Borges,Campos Borges
4304200,RS,CANDELÁRIA,CANDELARIA,Candelária,Candelaria
4304309,RS,CÂNDIDO GODÓI,CANDIDO GODOI,Cândido Godói,Candido Godoi
4304358,RS,CANDIOTA,CANDIOTA,Candiota,Candiota
4304408,RS,CANELA,CANELA,Canela,Canela
4304507,RS,CANGUÇU,CANGUCU,Canguçu,Cangucu
4304606,RS,CANOAS,CANOAS,Canoas,Canoas
4304614,RS,CANUDOS DO VALE,CANUDOS DO VALE,Canudos do Vale,Canudos do Vale
4304622,RS,CAPÃO BONITO DO SUL,CAPAO BONITO DO SUL,Capão Bonito do Sul,Capao Bonito do Sul
4304630,RS,CAPÃO DA CANOA,CAPAO DA CANOA,Capão da Canoa,Capao da Canoa
4304655,RS,CAPÃO DO CIPÓ,CAPAO DO CIPO,Capão do Cipó,Capao do Cipo
4304663,RS,CAPÃO DO LEÃO,CAPAO DO LEAO,Capão do Leão,Capao do Leao
4304671,RS,CAPIVARI DO SUL,CAPIVARI DO SUL,Capivari do Sul,Capivari do Sul
4304689,RS,CAPELA DE SANTANA,CAPELA DE SANTANA,Capela de Santana,Capela de Santana
4304697,RS,CAPITÃO,CAPITAO,Capitão,Capitao
4304705,RS,CARAZINHO,CARAZINHO,Carazinho,Carazinho
4304713,RS,CARAÁ,CARAA,Caraá,Caraa
4304804,RS,CARLOS BARBOSA,CARLOS BARBOSA,Carlos Barbosa,Carlos Barbosa
4304853,RS,CARLOS GOMES,CARLOS GOMES,Carlos Gomes,Carlos Gomes
4304903,RS,CASCA,CASCA,Casca,Casca
4304952,RS,CASEIROS,CASEIROS,Caseiros,Caseiros
4305009,RS,CATUÍPE,CATUIPE,Catuípe,Catuipe
4305108,RS,CAXIAS DO SUL,CAXIAS DO SUL,Caxias do Sul,Caxias do Sul
4305116,RS,CENTENÁRIO,CENTENARIO,Centenário,Centenario
4305124,RS,CERRITO,CERRITO,Cerrito,Cerrito
4305132,RS,CERRO BRANCO,CERRO BRANCO,Cerro Branco,Cerro Branco
4305157,RS,CERRO GRANDE,CERRO GRANDE,Cerro Grande,Cerro Grande
4305173,RS,CERRO GRANDE DO SUL,CERRO GRANDE DO SUL,Cerro Grande do Sul,Cerro Grande do Sul
4305207,RS,CERRO LARGO,CERRO LARGO,Cerro Largo,Cerro Largo
4305306,RS,CHAPADA,CHAPADA,Chapada,Chapada
4305355,RS,CHARQUEADAS,CHARQUEADAS,Charqueadas,Charqueadas
4305371,RS,CHARRUA,CHARRUA,Charrua,Charrua
4305405,RS,CHIAPETTA,CHIAPETTA,Chiapetta,Chiapetta
4305439,RS,CHUÍ,CHUI,Chuí,Chui
4305447,RS,CHUVISCA,CHUVISCA,Chuvisca,Chuvisca
4305454,RS,CIDREIRA,CIDREIRA,Cidreira,Cidreira
4305504,RS,CIRÍACO,CIRIACO,Ciríaco,Ciriaco
4305587,RS,COLINAS,COLINAS,Colinas,Colinas
4305603,RS,COLORADO,COLORADO,Colorado,Colorado
4305702,RS,CONDOR,CONDOR,Condor,Condor
4305801,RS,CONSTANTINA,CONSTANTINA,Constantina,Constantina
4305835,RS,COQUEIRO BAIXO,COQUEIRO BAIXO,Coqueiro Baixo,Coqueiro Baixo
4305850,RS,COQUEIROS DO SUL,COQUEIROS DO SUL,Coqueiros do Sul,Coqueiros do Sul
4305871,RS,CORONEL BARROS,CORONEL BARROS,Coronel Barros,Coronel Barros
4305900,RS,CORONEL BICACO,CORONEL BICACO,Coronel Bicaco,Coronel Bicaco
4305934,RS,CORONEL PILAR,CORONEL PILAR,Coronel Pilar,Coronel Pilar
4305959,RS,COTIPORÃ,COTIPORA,Cotiporã,Cotipora
4305975,RS,COXILHA,COXILHA,Coxilha,Coxilha
4306007,RS,CRISSIUMAL,CRISSIUMAL,Crissiumal,Crissiumal
4306056,RS,CRISTAL,CRISTAL,Cristal,Cristal
4306072,RS,CRISTAL DO SUL,CRISTAL DO SUL,Cristal do Sul,Cristal do Sul
4306106,RS,CRUZ ALTA,CRUZ ALTA,Cruz Alta,Cruz Alta
4306130,RS,CRUZALTENSE,CRUZALTENSE,Cruzaltense,Cruzaltense
4306205,RS,CRUZEIRO DO SUL,CRUZEIRO DO SUL,Cruzeiro do Sul,Cruzeiro do Sul
4306304,RS,DAVID CANABARRO,DAVID CANABARRO,David Canabarro,David Canabarro
4306320,RS,DERRUBADAS,DERRUBADAS,Derrubadas,Derrubadas
4306353,RS,DEZESSEIS DE NOVEMBRO,DEZESSEIS DE NOVEMBRO,Dezesseis de Novembro,Dezesseis de Novembro
4306379,RS,DILERMANDO DE AGUIAR,DILERMANDO DE AGUIAR,Dilermando de Aguiar,Dilermando de Aguiar
4306403,RS,DOIS IRMÃOS,DOIS IRMAOS,Dois Irmãos,Dois Irmaos
4306429,RS,DOIS IRMÃOS DAS MISSÕES,DOIS IRMAOS DAS MISSOES,Dois Irmãos das Missões,Dois Irmaos das Missoes
4306452,RS,DOIS LAJEADOS,DOIS LAJEADOS,Dois Lajeados,Dois Lajeados
4306502,RS,DOM FELICIANO,DOM FELICIANO,Dom Feliciano,Dom Feliciano
4306551,RS,DOM PEDRO DE ALCÂNTARA,DOM PEDRO DE ALCANTARA,Dom Pedro de Alcântara,Dom Pedro de Alcantara
4306601,RS,DOM PEDRITO,DOM PEDRITO,Dom Pedrito,Dom Pedrito
